"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","101","POST /posts creates a post — data-driven","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
"","38","DELETE /users/1 contract returns 200","Contract Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","deleteUser_contractReturns200"
"","68","deleteUser_nonExistentId_respondsWithinSla","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","deleteUser_nonExistentId_respondsWithinSla"
"","126","PUT /posts/{id} full update returns 200","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","updatePost_returns200WithUpdatedFields"
"","36","GET /posts returns list contract","Contract Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.contract.PostContractTests","Contract Tests","com.vinoth.automation.tests.contract.PostContractTests","getAllPosts_contractReturnsList"
"","44","getUser_withBoundaryId_returns4xx","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","41","getUser_withBoundaryId_returns4xx","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","58","GET /users/99999 returns 404 for non-existent user","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_nonExistent_returns404"
"","37","getPostsByUserId_invalidUser_returnsEmptyOrError","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPostsByUserId_invalidUser_returnsEmptyOrError"
"","89","POST /users with minimal payload (name only) returns 201","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withMinimalPayload_returns201"
"","87","POST /posts creates a post — data-driven","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
"","21","GET /posts/99999 contract returns 404","Contract Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.contract.PostContractTests","Contract Tests","com.vinoth.automation.tests.contract.PostContractTests","getPost_nonExistent_contractReturns404"
"","45","getUser_withBoundaryId_returns4xx","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","51","getUser_nonExistentId_returns404","Regression Suite","2026-07-05","passed","2026-07-05","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_nonExistentId_returns404"
