"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","110","DELETE /users/{id} with valid id returns 200","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.users.DeleteUserTests","User API Tests","com.vinoth.automation.tests.users.DeleteUserTests","deleteUser_withValidId_returns200"
"","43","DELETE /users/1 contract returns 200","Contract Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","deleteUser_contractReturns200"
"","130","PUT /users/{id} updates email correctly","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_emailField_isUpdated"
"","100","DELETE /posts/{id} returns 200","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","deletePost_returns200"
"","2992","POST /users contract returns 201 with id","Contract Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","createUser_contractReturns201WithId"
"","123","POST /posts creates a post — data-driven","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
"","116","createUser_emptyName_apiRespondsWithinSla","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","createUser_emptyName_apiRespondsWithinSla"
"","812","GET /users/1 returns correct user with valid schema","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_returns200WithValidSchema"
"","132","POST /users with minimal payload (name only) returns 201","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withMinimalPayload_returns201"
"","121","POST /posts creates a post — data-driven","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
"","253","POST /posts creates a post — data-driven","Regression Suite","2026-06-30","passed","2026-06-30","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
