"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135","deleteUser_nonExistentId_respondsWithinSla","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","deleteUser_nonExistentId_respondsWithinSla"
"","836","GET /users/1 returns correct user with valid schema","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_returns200WithValidSchema"
"","3063","POST /users contract returns 201 with id","Contract Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","createUser_contractReturns201WithId"
"","25","GET /posts returns list contract","Contract Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.contract.PostContractTests","Contract Tests","com.vinoth.automation.tests.contract.PostContractTests","getAllPosts_contractReturnsList"
"","1558","GET /users returns 200 with non-empty list","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getAllUsers_returns200WithNonEmptyList"
"","344","PUT /users/{id} with random data returns 200","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_withRandomPayload_returns200"
"","149","DELETE /posts/{id} returns 200","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","deletePost_returns200"
"","74","getPost_nonExistentId_returns404","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_nonExistentId_returns404"
"","271","POST /users with full payload returns 201 with id assigned","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withFullPayload_returns201AndAssignsId"
"","33","POST /posts contract returns 201 with id","Contract Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.contract.PostContractTests","Contract Tests","com.vinoth.automation.tests.contract.PostContractTests","createPost_contractReturns201"
"","85","GET /users/99999 returns 404 for non-existent user","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_nonExistent_returns404"
"","152","createUser_nullName_apiRespondsWithinSla","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","createUser_nullName_apiRespondsWithinSla"
"","302","PUT /posts/{id} full update returns 200","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","updatePost_returns200WithUpdatedFields"
"","68","getUser_nonExistentId_returns404","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_nonExistentId_returns404"
"","126","GET /posts?userId=1 filters posts by user","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","getPostsByUserId_returnsOnlyUserPosts"
"","323","PUT /users/{id} full update returns 200 with updated fields","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_withFullPayload_returns200"
"","79","getPostsByUserId_invalidUser_returnsEmptyOrError","Regression Suite","2026-07-07","passed","2026-07-07","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPostsByUserId_invalidUser_returnsEmptyOrError"
